alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority,predicted_priority,prob_low,prob_medium,prob_high,explanation
failed_login_burst,2,5,11.62226080669055,2,0.0004255857174195,23.758659279816296,3,0.1499736862487529,0.6328981133443808,0,11,execution,2,High,2.7118534e-05,0.023638872,0.976334,
policy_violation,1,4,41.23015432028956,3,0.0828809807297816,65.74383797569674,2,0.1037110851056636,0.6893614067303979,0,7,execution,2,High,0.005177547,0.3647093,0.6301132,
suspicious_process,1,3,25.43724322756024,1,0.0385535593714026,32.42880644673481,3,0.1326613869015528,0.743874255889302,1,19,exfiltration,1,Medium,0.1316784,0.86192,0.006401627,
failed_login_burst,3,5,34.3593388055482,1,0.5717928048386492,840.4595943315314,2,0.5260859866087182,0.1358732362468527,0,7,recon,1,Medium,0.18271059,0.8162953,0.0009940979,
data_exfil,2,2,42.10358203302318,7,0.0177261045360309,71.84350496728612,4,0.29822488414586,0.3756517280705717,0,23,initial_access,1,Medium,0.028298235,0.92508686,0.04661492,
failed_login_burst,4,4,16.42989763558375,6,0.1925696207511682,39.11037590937446,3,0.5280579427193963,0.7814202924757718,0,5,initial_access,1,Medium,0.012125531,0.9797507,0.008123806,
privilege_escalation,3,1,26.371271374983547,4,0.245309762849699,56.4839751699207,2,0.5256855035527876,0.3709101655952667,0,0,initial_access,1,Medium,0.36652026,0.6296896,0.0037901707,
failed_login_burst,2,4,11.12144184443885,0,0.0369138011376672,4.889746949286097,1,0.4234666009289207,0.3904503343708704,0,0,lateral_movement,0,Low,0.64887667,0.35086185,0.00026151296,
privilege_escalation,3,3,41.24869224462893,3,0.1562633745809887,1656.84493455406,4,0.2763946748577531,0.2687919711196593,1,8,execution,1,Medium,0.02562876,0.85105586,0.12331537,
data_exfil,2,2,47.86753349492378,2,0.0357225148347579,2.7194622405224584,3,0.3351819501408299,0.274095047433766,1,13,execution,1,Medium,0.19891538,0.7948161,0.0062685926,
suspicious_process,5,4,26.23817883156979,4,0.2420561973682981,15.508854251002502,4,0.1193991254686899,0.1122293977599087,0,15,recon,1,Medium,0.010626304,0.5938405,0.39553323,
failed_login_burst,2,5,6.5402993441490365,2,0.0054979317219877,11.662103336111088,2,0.4182475664363938,0.6202812934503317,0,19,execution,1,Medium,0.007452659,0.7828945,0.20965283,
malware_detected,3,2,31.121314954419915,28,0.4613542838352161,12.065163999642976,3,0.4913092736425045,0.5705123463726387,0,0,recon,1,Medium,0.013850926,0.96367735,0.022471704,
policy_violation,2,4,7.338658073548296,5,0.0120979470112622,79.52506804607529,3,0.0527026727353827,0.3990297394666171,0,1,initial_access,2,High,0.0025675215,0.073866956,0.9235655,
suspicious_process,2,3,30.893990392566067,5,0.0002912886977432,33.26120887029582,3,0.055214775018607,0.6335531279062754,0,7,initial_access,2,High,0.030669589,0.19930924,0.77002114,
data_exfil,4,2,15.149427123177444,2,0.1059709865804602,656.695550600043,3,0.0823994224570433,0.7126608388650396,0,6,execution,2,High,5.9550933e-07,0.000723801,0.9992756,
privilege_escalation,5,2,24.701039445354542,4,0.1662060740307672,1174.4900735698452,2,0.0936073463756118,0.5802714922314217,0,17,exfiltration,2,High,1.9868361e-07,0.00048915436,0.99951065,
data_exfil,3,3,4.941371704051938,46,0.8051189655830618,446.770883217606,1,0.2626620291482887,0.3310327934272849,0,12,recon,1,Medium,0.035305504,0.9557471,0.008947317,
privilege_escalation,3,3,3.322991530177987,2,0.1611064777363497,9.054551337079666,4,0.4059492158863367,0.6639924276268058,1,6,execution,1,Medium,0.024190215,0.92438847,0.051421367,
suspicious_process,3,5,13.39030159287102,58,0.3704154340241747,74.93370844672259,3,0.2883913456698624,0.317987297081803,1,22,exfiltration,1,Medium,0.0073216353,0.86730635,0.12537201,
privilege_escalation,4,4,19.861449963041224,62,0.4818849238533529,1145.8364473456654,2,0.0186925374268729,0.5713058513094235,0,11,execution,2,High,1.1969257e-06,0.0002872818,0.99971145,
data_exfil,2,3,11.977922848848834,3,0.1170223568211856,1.1928791378740458,3,0.5145746783353402,0.3942430336826973,1,23,lateral_movement,0,Low,0.9023087,0.09743247,0.00025878672,
failed_login_burst,3,1,22.556316090931325,28,0.3834043378860489,96.89957007610106,4,0.3081024809946827,0.1897592556341062,0,7,execution,1,Medium,0.014782847,0.7124485,0.27276862,
malware_detected,4,2,30.98146022844613,6,0.0038815158452236,58.0584909802874,2,0.5045033368106764,0.4271504765252465,1,1,execution,1,Medium,0.036399223,0.95395344,0.009647281,
suspicious_process,2,2,4.041472355671849,3,0.1151717071292775,1145.2693218582033,3,0.0252619082128545,0.7886515751863097,0,22,recon,1,Medium,0.060827196,0.67686254,0.26231024,
data_exfil,2,2,0.8781632396053908,3,0.0001208540124422,18.65697840135697,2,0.1446565833511705,0.5234002248382804,0,8,recon,1,Medium,0.19403227,0.7654403,0.040527478,
malware_detected,3,3,27.14405981093662,2,0.1143515636448763,38.766163328970336,1,0.2422283199840746,0.5163999194791168,0,19,initial_access,1,Medium,0.019014215,0.964363,0.016622834,
suspicious_process,2,2,11.0123910051888,3,0.1083677355482174,2068.5947846588474,3,0.5303775485632884,0.3454969754865338,1,1,initial_access,0,Low,0.9972025,0.002795482,1.9750896e-06,
suspicious_process,4,1,1.6985002115952326,2,0.0777315354995308,1645.8007635202848,2,0.472727287752177,0.7730181964520136,0,3,lateral_movement,1,Medium,0.10067056,0.8958982,0.0034311449,
privilege_escalation,3,3,3.185848338943825,1,0.0465666683588621,2.168496644994802,3,0.5903973645245093,0.1528436139479926,0,12,recon,1,Medium,0.19023715,0.808148,0.0016147906,
malware_detected,3,4,24.57780040713692,4,0.0029336557081165,123.35449081349168,2,0.5562292104893545,0.7369744551811251,0,12,recon,1,Medium,0.0036994736,0.9728354,0.023465134,
malware_detected,3,5,17.012475547935413,1,0.1862767306405344,73.5308527692966,2,0.5216346309329825,0.4314020978485842,0,0,recon,1,Medium,0.0046154023,0.94173425,0.053650364,
data_exfil,4,2,25.288488678993957,3,0.0027798827472995,883.7682150581572,3,0.5774612948216211,0.7090609164897378,0,17,recon,1,Medium,0.0077451984,0.92663604,0.06561877,
privilege_escalation,2,2,19.860504597637156,0,0.1127642980866873,218.1929035152012,4,0.3152876518175035,0.2101305860803807,0,13,recon,1,Medium,0.06517274,0.87392056,0.06090666,
failed_login_burst,2,3,15.823643915329052,3,0.0026988943511956,176.31957994271377,2,0.4131697327153759,0.5339577573108767,0,15,initial_access,0,Low,0.7767892,0.22305912,0.00015168494,
suspicious_process,2,2,35.5062276324778,6,0.2053071575084181,66.54540628836423,4,0.3135001483582673,0.6370851615609567,0,19,recon,1,Medium,0.10030659,0.8879359,0.011757501,
suspicious_process,2,3,44.89632817240661,1,0.027978862574476,1096.161554116859,4,0.025374447587205,0.2827048644527131,0,3,initial_access,2,High,0.0050847903,0.2180996,0.7768156,
policy_violation,3,5,10.470820590599104,0,0.021828877523385,1515.5964126514195,4,0.0785784550976209,0.2700262027970094,0,21,recon,2,High,5.7787365e-05,0.024296168,0.9756461,
suspicious_process,2,2,25.095790617176107,11,0.025445909787692,17.618445797752443,3,0.4059980590622851,0.3307480038014459,0,20,execution,0,Medium,0.47113925,0.52463305,0.004227687,
policy_violation,5,3,15.958679809886366,3,0.0701192255713612,229.67852644096263,3,0.1385009403006602,0.4760809344609352,1,2,initial_access,1,Medium,0.07469093,0.92268205,0.0026270342,
policy_violation,3,3,28.40514287996892,0,0.3281520829915157,33.51040020816298,4,0.406358781780036,0.1960982833859382,0,16,initial_access,1,Medium,0.33810663,0.6607794,0.0011139747,
policy_violation,1,4,15.754104007621542,42,0.4852589099223186,11.661695054765412,2,0.0763974206918792,0.7801211865552943,0,22,recon,2,High,0.0030918373,0.19446231,0.8024459,
malware_detected,3,3,45.36150331555025,2,0.0265233474237197,132.37400363688528,3,0.0864237015014278,0.5925147717380544,0,2,recon,2,High,1.3997721e-05,0.023854328,0.9761317,
malware_detected,3,2,48.08836029586735,2,0.0008454893468408,8.836241840372876,5,0.1145390458848901,0.6535990033160867,1,19,exfiltration,2,High,0.00066506234,0.13007051,0.8692645,
failed_login_burst,2,4,35.640189774902545,3,0.1634564650057238,1321.5371515247382,2,0.4203467207322262,0.4538461446068813,0,18,execution,1,Medium,0.041404936,0.93939704,0.019197999,
data_exfil,3,1,8.993568534445142,4,0.0002064828843277,150.43906191430693,2,0.0874666576745069,0.2355380053717245,0,1,initial_access,2,High,0.0009896496,0.09207582,0.90693456,
privilege_escalation,2,5,2.53411399912449,2,0.2342442961590075,690.0861891662919,4,0.0211350813481247,0.2571510173477344,0,21,recon,2,High,3.1775205e-06,0.0012547232,0.99874216,
privilege_escalation,2,3,35.228329070443124,3,0.0470575526431905,151.11402479566257,2,0.0541160896394611,0.4250745998343478,0,2,execution,2,High,0.00017363152,0.04209706,0.9577293,
malware_detected,3,4,52.83341020680387,4,0.1032113523804225,64.61241061623878,4,0.1474322845602385,0.3677405236406964,1,12,lateral_movement,1,Medium,0.0036157626,0.94487077,0.051513452,
malware_detected,3,4,31.779276675120272,57,0.7024856870837093,11.252263965134215,4,0.1082125870650848,0.5000369816508121,0,19,initial_access,2,High,3.0012474e-05,0.020728456,0.97924155,
failed_login_burst,2,5,28.06003611917307,2,0.0082852024227669,1063.4578626754703,1,0.3091447880110107,0.5995456430838839,0,5,initial_access,1,Medium,0.022159277,0.9232,0.054640714,
policy_violation,5,3,15.70467719380243,2,0.002921013643274,1873.392280336671,3,0.3035542739062181,0.9069024759693276,0,10,recon,2,High,0.00020145658,0.08831541,0.9114831,
suspicious_process,3,2,16.226219956731775,5,0.1546218528876737,74.47042088227975,2,0.3593721863373745,0.4521822239515634,0,9,execution,1,Medium,0.02080836,0.9297813,0.0494103,
failed_login_burst,3,2,37.2651761870652,4,0.0002188127500956,10.44637155506829,2,0.4445031337292826,0.7041194606958106,0,11,initial_access,0,Low,0.6927057,0.3065613,0.0007330178,
failed_login_burst,1,5,17.00278181638732,1,0.0018629303401605,10.53263705228173,2,0.2372640339185425,0.3702306524874748,1,4,lateral_movement,1,Medium,0.29929486,0.69705015,0.0036549696,
privilege_escalation,2,3,13.880049326294056,2,0.1642179837435294,1445.4110731466285,3,0.1167931069658536,0.2651982971550842,0,14,recon,1,Medium,0.008783781,0.9138205,0.077395745,
policy_violation,2,2,15.012631626293611,2,0.3902785065500849,3.3670459463857805,2,0.4079909090552255,0.1904680387702413,1,2,exfiltration,0,Low,0.99209845,0.007891991,9.509662e-06,
policy_violation,2,2,2.2326610364199677,40,1.0,112.55587835395502,2,0.4886149976627439,0.3789166100584663,1,18,lateral_movement,0,Low,0.9981139,0.0018860003,1.5577636e-07,
failed_login_burst,3,5,7.498331361205269,4,0.0213623638358197,4.239190571903466,4,0.5192529986649025,0.3582868259951855,1,13,lateral_movement,1,Medium,0.38392386,0.61464405,0.0014320732,
policy_violation,3,5,17.729837662627187,4,0.0495689565577749,1718.322218593925,3,0.4111578327064932,0.2923074000472023,0,11,lateral_movement,1,Medium,0.033445105,0.9545024,0.01205255,
failed_login_burst,3,3,14.544063487562813,0,0.0580084516988685,66.99626032520602,1,0.4282172049332664,0.1227273559330513,0,4,exfiltration,0,Low,0.7774428,0.22207357,0.0004836258,
privilege_escalation,2,1,14.35451587695875,52,0.5559770650118446,2195.738148897156,3,0.0123592307904162,0.5591718440733762,0,23,exfiltration,2,High,0.00018824537,0.037484292,0.96232754,
suspicious_process,4,3,41.78287339125257,3,0.0392910702068751,19.306154097524526,2,0.1226108833842974,0.5343051630283405,0,21,recon,1,Medium,0.052297756,0.9208401,0.026862223,
failed_login_burst,3,4,39.872298040049806,6,0.2532400451398819,24.78878396073202,3,0.4430352270838932,0.3495272252803144,1,20,recon,0,Low,0.9132688,0.08670594,2.5203282e-05,
failed_login_burst,2,4,49.63953827320252,27,0.5210098494603495,68.40059495492997,2,0.2904083349856247,0.7610787487586376,0,15,execution,2,High,0.00036374037,0.1246414,0.8749949,
malware_detected,2,5,21.267543959516946,19,0.7444478517153698,21.63071339706632,4,0.4918410684331891,0.0511978225553606,1,2,initial_access,1,Medium,0.037885975,0.9550939,0.0070201377,
data_exfil,2,2,26.39850709607696,22,0.703715310476112,39.950932794713104,4,0.4278053327349043,0.6461747797020376,1,12,initial_access,0,Low,0.78919435,0.21031575,0.0004898906,
suspicious_process,3,2,22.015339218135992,2,0.0164050027697436,12.599481854438352,4,0.3785658079449454,0.5694360668354572,1,10,lateral_movement,1,Medium,0.33686697,0.6623225,0.00081054075,
suspicious_process,5,3,16.964407147454367,3,0.2759479374592374,2760.981343197982,3,0.2635411376194346,0.1519566444254705,0,13,exfiltration,2,High,0.00058765005,0.21339564,0.78601676,
failed_login_burst,2,2,38.50044489867512,33,0.6973005560899898,102.67029505249944,3,0.0485810810897771,0.5610452659096133,1,1,execution,1,Medium,0.15213569,0.74216604,0.10569824,
failed_login_burst,5,3,16.48326814875014,4,0.0067300537545753,19.211870405842276,2,0.4909891905727098,0.6830649038814403,1,9,recon,0,Low,0.6781478,0.3213565,0.00049574644,
policy_violation,4,2,9.435772329419551,3,0.0852132050592985,19.32363601814468,2,0.0152967686271574,0.2635454720610921,0,7,execution,2,High,0.0013876919,0.0738045,0.9248078,
privilege_escalation,5,3,18.43714515914882,3,0.0001473328672565,1210.584716656688,2,0.0687872682762169,0.7864524191523831,1,19,execution,2,High,2.7025999e-06,0.008136599,0.9918607,
suspicious_process,3,2,36.26599729504791,4,0.4050024715793475,1334.6537951410462,3,0.5564867837702373,0.5342567782505332,0,2,execution,1,Medium,0.049941193,0.92297584,0.027083002,
data_exfil,1,5,24.953256371677597,3,0.1256409202597059,13.15574305960997,3,0.478699863899804,0.420335295457963,0,22,execution,2,High,0.00016123673,0.12972896,0.87010986,
failed_login_burst,5,2,17.717055181680493,3,0.0090967664738118,1074.42179646225,2,0.4865741917210638,0.1545969502720564,0,2,execution,1,Medium,0.021107292,0.927603,0.05128966,
policy_violation,5,2,12.511352076040987,3,0.0045535883955954,41.41390627342322,3,0.0626916167206199,0.313478955972197,0,3,recon,2,High,0.00026530158,0.014630926,0.9851038,
failed_login_burst,2,1,23.57689323902079,3,0.0061148103088441,2806.400304473512,4,0.5717069677005038,0.7315100472752617,0,10,initial_access,1,Medium,0.18946758,0.80586267,0.004669765,
malware_detected,2,1,39.29118364829678,3,0.1018817268776852,30.38338113257509,3,0.1061393096127494,0.6459312637242755,0,16,recon,1,Medium,0.014965356,0.8800978,0.10493683,
malware_detected,2,2,16.942307578276495,3,0.0032688180369939,101.37343321339488,2,0.0561595791587436,0.6497505440593144,1,5,exfiltration,1,Medium,0.0106397495,0.7965655,0.19279478,
malware_detected,4,4,9.533346648530102,9,0.0577542168153416,8.022142991860576,4,0.3559248429660152,0.4257875229370171,0,12,exfiltration,2,High,1.332674e-06,0.0034839974,0.99651474,
data_exfil,3,2,35.05873527486257,4,0.0973336804550645,21.92500041335229,2,0.2897606685147939,0.7789031414881726,0,5,lateral_movement,1,Medium,0.008333808,0.9127223,0.07894389,
data_exfil,4,2,12.166154124596869,4,0.0736839903903994,96.59397657790612,4,0.3634889775882296,0.489171839586539,0,20,initial_access,2,High,0.00014965089,0.19325767,0.80659264,
suspicious_process,4,3,54.365096496728505,2,0.2300966563861244,0.1810893702975384,2,0.25205052831357,0.6493050005391852,0,3,execution,2,High,6.821438e-05,0.07659769,0.9233341,
suspicious_process,2,1,22.98298637407058,3,0.0613065349583692,16.933268938079024,4,0.2987201121559719,0.4456618062358154,0,12,initial_access,1,Medium,0.22370246,0.7716016,0.0046959785,
malware_detected,4,5,5.331587333450012,3,0.0061216311497925,24.592793822972084,4,0.053421774962933,0.7339045526017037,0,19,lateral_movement,2,High,3.912942e-08,2.5252351e-05,0.9999747,
failed_login_burst,3,5,23.915684239066717,1,0.117815122721072,1055.274000042635,2,0.4811347496207604,0.3305699775842577,1,1,lateral_movement,0,Low,0.89734566,0.10250802,0.00014627594,
policy_violation,5,2,5.724999167875641,2,0.0372950991140893,1511.6025682057134,3,0.0834562375397748,0.2313021610644487,0,1,lateral_movement,2,High,0.00014996297,0.03373489,0.9661152,
suspicious_process,4,2,11.612428903419948,5,0.0060513403392897,653.9837895102785,1,0.1061111211859531,0.6932840287155491,0,12,exfiltration,1,Medium,0.0019541767,0.9050848,0.09296101,
privilege_escalation,3,2,7.700423816824766,3,0.1151664280605493,1002.5782525659314,3,0.2275835786952995,0.2380544917461258,0,6,initial_access,1,Medium,0.027721379,0.83580136,0.13647723,
malware_detected,5,4,18.05103612840832,4,0.0132435975149341,37.52154177578386,2,0.0413295431876806,0.1230712332964903,0,8,initial_access,2,High,0.00053650036,0.111685835,0.8877776,
malware_detected,2,2,28.943662528814336,7,0.1087936037393821,17.670037069375685,3,0.3905399611824573,0.6205887399286486,0,22,execution,1,Medium,0.0023019502,0.70920277,0.28849524,
failed_login_burst,3,4,56.07374737217332,4,0.0027908778468014,1653.192920481462,3,0.5399115392298499,0.7603651980361694,0,9,recon,1,Medium,0.0023662245,0.9264992,0.07113459,
data_exfil,5,2,8.35529397047073,2,0.0671320867520288,24.24210009765525,2,0.4359488439226199,0.7812630282322438,0,8,recon,1,Medium,0.0100337565,0.7505079,0.23945835,
privilege_escalation,3,3,46.75826315747226,4,0.1238980895081761,119.18990852499851,1,0.1446219276007489,0.502283495741883,0,16,initial_access,1,Medium,0.01928942,0.9694119,0.011298725,
policy_violation,2,3,11.755659445217848,5,8.328580744731173e-05,1073.507921431752,2,0.3360215384760511,0.7559217993161454,1,2,recon,0,Low,0.84258336,0.15714623,0.00027040896,
policy_violation,2,2,7.550915285264716,0,0.0023003175449099,903.2429815640992,3,0.2823335353281139,0.1540770955751815,0,1,execution,1,Medium,0.15629321,0.8153773,0.028329521,
policy_violation,3,5,46.86526949398188,2,0.0582517580536098,184.543066620946,4,0.4022994115560774,0.6004621840186046,0,23,exfiltration,2,High,0.00080136606,0.1508029,0.84839576,
malware_detected,2,2,36.8937514715156,2,0.1102111144144991,29.937183790979283,4,0.0738269758682171,0.1089850850719151,0,4,initial_access,2,High,0.013458527,0.3981823,0.5883592,
privilege_escalation,4,5,29.85206936669077,42,0.3609099018442703,935.00903126137,4,0.4741631977897299,0.409704741699255,0,4,exfiltration,2,High,2.469701e-05,0.018217321,0.98175794,
policy_violation,3,1,24.724328303199144,0,0.0001075868725194,57.94726843957867,5,0.5976909029930058,0.7683637283508574,0,6,initial_access,1,Medium,0.022446675,0.9633447,0.014208663,
policy_violation,3,3,53.04530029880403,4,0.0128549724977729,780.8432561318605,2,0.4702544824795834,0.6025878305153323,0,9,execution,1,Medium,0.011854903,0.96532893,0.022816127,
malware_detected,3,2,26.207576042476056,0,0.5468602676821384,1493.285843580622,2,0.2866626402901741,0.4900879384926398,0,21,recon,1,Medium,0.017853744,0.87626266,0.105883546,
suspicious_process,1,2,20.3486717030286,4,0.1292342342380229,12.955107266726662,2,0.5609925821556638,0.124607899156409,0,0,recon,0,Low,0.9950595,0.004939887,6.235687e-07,
failed_login_burst,4,2,22.941745307478858,2,0.0161467189180736,91.50527006476588,4,0.0287431857259501,0.2977851723469411,0,3,execution,2,High,2.7659653e-05,0.004044677,0.99592763,
suspicious_process,2,3,18.563764906115143,2,0.0478590824888236,14.060809228694811,4,0.5472676348507439,0.1347550368907482,0,1,lateral_movement,0,Medium,0.4493542,0.55028546,0.0003603263,
failed_login_burst,4,2,16.376760072040003,1,0.0704901698101843,2085.1543533848367,1,0.3390183273448187,0.6285291195274172,0,8,initial_access,1,Medium,0.026842821,0.9578066,0.015350648,
failed_login_burst,3,3,3.321222274608307,4,0.0523822243687759,89.76028201802187,4,0.0844411106457024,0.9218660814406896,0,1,initial_access,2,High,6.6406334e-05,0.016154649,0.9837789,
malware_detected,2,5,22.2761767353378,3,0.0144356806607167,86.0287520528339,2,0.0730159557423337,0.6391497833354765,0,13,lateral_movement,2,High,1.3666211e-05,0.016686017,0.9833003,
failed_login_burst,4,2,25.668752865197337,7,0.0016766552743125,190.46047253779227,2,0.2388457555995026,0.8993616604831118,0,19,initial_access,1,Medium,0.0022725037,0.94325435,0.05447312,
failed_login_burst,1,2,62.98974192829948,3,0.0200006545923337,83.15083617533756,4,0.2622720022823311,0.4346564034896774,0,5,recon,1,Medium,0.040253103,0.93739605,0.02235089,
failed_login_burst,2,3,22.131889825442457,1,0.1636471856580754,597.3321323634661,2,0.5470032996088436,0.5409557116393746,0,14,execution,1,Medium,0.13657211,0.85961246,0.0038154654,
malware_detected,5,4,30.177523694923025,5,0.0111938105068555,45.59068261985611,3,0.3039546075870138,0.6891699432088508,0,20,exfiltration,2,High,4.6748603e-08,0.000294166,0.99970573,
policy_violation,2,3,15.887192876142487,22,0.6578844587755187,36.55775909224512,2,0.5091835502380416,0.3258094902658933,0,13,initial_access,0,Low,0.8683038,0.13165322,4.304088e-05,
failed_login_burst,1,3,29.83342993920716,5,0.0835454510839337,12.086517815076174,3,0.3603583230513552,0.2824482780024779,0,2,initial_access,1,Medium,0.09127544,0.90229475,0.0064298026,
data_exfil,1,5,1.5497050658883582,3,0.0029801118830556,137.41505548319876,5,0.3066682030993488,0.7641050337620656,1,21,execution,2,High,1.0931041e-05,0.00974828,0.9902408,
policy_violation,4,2,74.61388198780283,3,0.4014503306131944,584.0869170939069,2,0.4223187255895042,0.3207002221824246,0,12,initial_access,1,Medium,0.13125207,0.8600748,0.008673132,
failed_login_burst,3,3,13.89782395962852,2,0.0159153572203128,17.539722695413303,1,0.0568164772151806,0.0716615361831618,0,17,initial_access,1,Medium,0.17649324,0.78986025,0.03364649,
failed_login_burst,4,3,24.988230468005327,3,0.0878498699821623,32.39486321441457,1,0.1312008520135992,0.505556718802403,0,18,execution,1,Medium,0.006233992,0.944724,0.049042027,
suspicious_process,2,3,53.90914006434756,45,0.5906921352297826,30.12424689538523,2,0.5401437820173396,0.7767335071813462,1,17,lateral_movement,0,Low,0.7873795,0.2125536,6.6947316e-05,
policy_violation,1,3,27.714804778533413,30,0.4836186665141981,38.26178441585342,3,0.3939813440167948,0.3685720492567618,0,7,initial_access,1,Medium,0.042907696,0.9551202,0.0019721282,
malware_detected,2,3,6.962160281710276,44,0.8358109000521379,5.268396497061381,2,0.1375489394195063,0.1130660503085525,0,15,execution,1,Medium,0.019485896,0.79601103,0.18450305,
policy_violation,4,2,25.085358637385784,62,0.7476668204932612,1427.1601499530243,1,0.4821577730901641,0.5641707737213761,1,8,initial_access,0,Low,0.9597983,0.040198967,2.7269605e-06,
failed_login_burst,3,4,14.63455514928392,3,0.2021336414343285,27.861839552515026,3,0.3451214506627924,0.6488917039293531,1,7,initial_access,1,Medium,0.187852,0.80523694,0.0069110785,
privilege_escalation,2,3,23.010888204579665,3,0.0288199060455777,1619.1245040002018,2,0.0876598924954881,0.0996971781248051,0,2,recon,1,High,0.006578023,0.48072302,0.512699,
policy_violation,3,2,7.575792314315513,3,0.150805848430155,35.51115118155885,5,0.5535493972300574,0.4029546763313929,0,11,recon,1,Medium,0.09942985,0.8976301,0.0029400354,
privilege_escalation,4,3,23.802236306348863,58,0.4307210616988289,59.2821071601109,3,0.0678178503325675,0.1347194483805981,0,21,recon,2,High,0.000425518,0.05968216,0.93989235,
policy_violation,3,2,25.04677121399273,58,0.6269183225490733,136.12863477643714,4,0.36808396041094,0.2223699546898974,1,19,execution,1,Medium,0.17454457,0.8214481,0.0040073157,
malware_detected,1,1,23.092859431076004,4,0.0090934502608506,36.521881985021416,5,0.2093233639842692,0.4427259415423374,1,21,initial_access,0,Medium,0.18854292,0.7299515,0.08150559,
policy_violation,5,4,24.678391685671965,33,0.4133874041509217,101.3251740914328,4,0.302528620219727,0.2395042215922289,0,2,recon,2,High,0.0023164419,0.15321484,0.8444688,
malware_detected,4,2,29.803371371951528,3,0.1215595562648738,4.225485892102739,3,0.2893841882402868,0.4056054086295451,0,1,lateral_movement,2,High,0.00044424535,0.31445166,0.68510413,
privilege_escalation,3,4,17.65102972489549,54,0.587438305340683,1904.243897025965,3,0.5786747694706628,0.6016367257853409,0,5,initial_access,1,Medium,0.0038385123,0.91422296,0.08193857,
failed_login_burst,3,2,7.144323856285531,1,0.0493689693794381,64.1340372412463,4,0.325496843522604,0.6279005458372448,0,5,execution,2,High,0.0012490295,0.37355268,0.6251983,
failed_login_burst,4,2,13.397522903522038,2,0.0092254518762956,159.62850933827926,3,0.0925163815289804,0.8636103061839024,1,4,lateral_movement,1,Medium,0.013125276,0.89197034,0.09490439,
policy_violation,2,5,7.210911775367881,1,0.0362148272510029,148.2425993956854,3,0.1437391980291231,0.4333320123018649,1,10,initial_access,1,Medium,0.049504336,0.9411371,0.009358528,
failed_login_burst,3,2,31.06901034650047,3,0.0078043515519901,3.517497371976209,2,0.4728232477499366,0.5825336793899286,1,6,execution,0,Low,0.8544772,0.14544906,7.368414e-05,
failed_login_burst,3,5,21.20751468623711,0,0.0095271172579805,159.00703134499125,5,0.2321509405834168,0.6305416185306109,0,13,recon,2,High,2.8610413e-05,0.01915534,0.98081607,
failed_login_burst,2,4,8.257458319427489,28,0.6711282911325107,52.89147909012812,4,0.0295534831087666,0.6309942058024222,0,9,execution,2,High,1.5126623e-05,0.000612058,0.9993728,
failed_login_burst,2,2,38.4625696905038,0,0.0037584053757863,11.338894524948378,4,0.5182811091154176,0.2852801809536605,1,16,recon,0,Low,0.98426336,0.015735114,1.5020221e-06,
policy_violation,3,3,4.661985409353171,6,0.1210021409307497,19.56900386699033,4,0.298140004348488,0.5911740678174828,1,1,initial_access,1,Medium,0.24467637,0.75361454,0.001709084,
privilege_escalation,2,3,3.496763529332412,1,0.1442990804615355,695.9393295632887,2,0.5088002624937016,0.2012690892518462,1,2,exfiltration,0,Low,0.85426116,0.14419015,0.0015487261,
suspicious_process,3,3,15.966068263140407,4,0.1996624624909372,692.9823429084358,4,0.0807814720427659,0.7658586215282699,0,21,execution,2,High,1.38231935e-05,0.004566144,0.9954201,
failed_login_burst,4,4,13.007930190399003,3,0.0462476974130904,17.053054957698354,2,0.5049818968843063,0.8681220950648997,0,8,initial_access,1,Medium,0.0396854,0.95545727,0.004857381,
data_exfil,3,3,14.540735314900374,4,0.0318928538041969,8.604416042885362,2,0.5204287121482185,0.6262728723733058,0,14,exfiltration,0,Medium,0.15408999,0.75803673,0.08787331,
malware_detected,3,3,1.3143337646996245,2,0.3950850699185951,1335.937717691242,2,0.2326021513102709,0.5694917788219994,0,9,initial_access,1,Medium,0.0039047583,0.9394574,0.056637783,
privilege_escalation,2,2,34.1049204561195,7,0.0516071959962201,6.025440451697827,3,0.2026431446296095,0.1300640910717094,1,14,recon,0,Low,0.8141753,0.1856837,0.00014100998,
suspicious_process,2,2,26.65811906796384,4,0.094290961760545,156.27311477173444,3,0.5340510234273173,0.7603241284070438,0,15,execution,1,Medium,0.19850795,0.7951504,0.00634162,
suspicious_process,5,3,33.86136097940425,41,0.4508013092690729,2.6270314309853613,3,0.0625778593390367,0.52841949466733,0,8,exfiltration,2,High,1.0066531e-05,0.00041909097,0.9995708,
suspicious_process,3,3,42.12752251667636,2,0.0710187608405321,1605.637441621005,3,0.5414053626687367,0.5608777559097299,0,7,execution,1,Medium,0.08682643,0.8817363,0.031437326,
failed_login_burst,3,3,17.47656909757056,3,0.0586649958563135,3486.485735120244,4,0.5375660511666799,0.3853345394586062,0,20,execution,1,Medium,0.030826531,0.8742148,0.094958626,
failed_login_burst,3,4,12.706827974853889,4,0.0043108812732331,593.1575256263718,2,0.577971279420008,0.3348301607349113,1,1,initial_access,0,Low,0.97550017,0.024481477,1.8284722e-05,
