alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority
privilege_escalation,1,2,2.9966314230980027,2,0.001323125504017,99.64638684630556,2,0.0327043530542241,0.2502733826730731,0,3,lateral_movement,1
malware_detected,4,4,37.85331385491503,4,0.111427423029239,962.6834049632772,4,0.5497316845726095,0.4765308493464903,0,19,initial_access,1
privilege_escalation,3,4,24.99935261035107,2,0.0663205921551033,76.30774829028941,5,0.4065407590439083,0.6457883533041447,0,18,execution,2
privilege_escalation,3,2,7.32329412146843,2,0.0181757727110121,121.90820274868123,2,0.5611794722206995,0.8320003899522121,0,5,execution,1
suspicious_process,3,4,13.841317513513031,8,0.0393167602810717,223.17408863200797,4,0.2191504534857981,0.4402339754075624,0,21,execution,2
malware_detected,4,3,32.67569336350979,2,0.0669608368835768,873.0548693899558,2,0.4978650834326668,0.4408115856750064,0,11,initial_access,1
data_exfil,3,1,37.300862488668905,5,0.1436667372840448,19.49163964511029,3,0.3494870872275808,0.3441650600716408,0,15,lateral_movement,1
failed_login_burst,2,3,16.781517312665464,4,0.0353558840173766,765.0832542247299,4,0.5296963822466038,0.4033636305587156,0,2,execution,1
suspicious_process,4,1,16.297239435291743,4,0.1460792883853325,314.1969097066096,1,0.070125725067312,0.2959584876905572,0,13,recon,1
policy_violation,2,2,57.373343333970105,1,0.0795189339235293,60.25050655308979,2,0.0673025812828725,0.2395787685313099,0,9,execution,2
data_exfil,5,3,41.291559686923634,0,0.272815419852587,999.5016155210463,3,0.5930028732496542,0.5008720774622807,0,9,initial_access,2
policy_violation,3,3,10.756565767788649,2,0.0838392770340294,377.4557474884464,5,0.0531270819488931,0.5878997899158095,0,21,execution,2
failed_login_burst,2,2,17.51360325279407,3,0.0426694236638545,4183.156499674526,3,0.2190042147836263,0.5028446563718652,1,15,recon,0
data_exfil,4,4,4.57518580319478,41,0.6929866595799983,34.16371025241802,2,0.4638664236907686,0.284464882965443,1,5,recon,0
privilege_escalation,3,4,23.77505866700896,3,0.0160819101022974,289.46470586871567,5,0.108551724721485,0.4870128228716421,0,11,initial_access,2
suspicious_process,4,2,52.21254064268342,8,0.0151400780254067,55.30959674754482,2,0.383458222149507,0.2644761721705557,0,3,lateral_movement,1
failed_login_burst,2,2,54.19000572724688,2,0.0579065640553354,8.912332565909818,5,0.3315083549957444,0.242266400384944,0,8,recon,1
privilege_escalation,3,3,47.33549364675401,2,0.0582247921737077,57.92283762634872,2,0.2787569767477892,0.5714197832375831,0,5,initial_access,1
failed_login_burst,1,3,32.10515977231888,3,0.1102550042008633,46.17175156334337,2,0.3704931182509809,0.5917147380775456,0,23,lateral_movement,1
privilege_escalation,4,2,13.860412201455862,3,0.0458978846462569,57.22099891151064,2,0.2657910559114262,0.7329469935848417,0,17,initial_access,2
policy_violation,2,2,20.959846595422025,5,0.2956275888650604,28.887344895921814,3,0.5214929612212196,0.6657817703856365,0,8,recon,0
suspicious_process,2,2,18.77341114301778,1,0.0020176099085395,9.00446868204607,2,0.3584852364181482,0.7907620765012435,1,12,initial_access,0
data_exfil,2,3,41.96059290303526,4,0.0482907311099827,649.3748330661539,3,0.2138842964620924,0.7547367411603647,0,16,lateral_movement,0
failed_login_burst,3,2,42.14363402610539,5,0.0026364607459873,98.8242483470757,2,0.4552772661677733,0.543679130983607,0,0,recon,0
failed_login_burst,2,3,19.990972980454902,3,0.0787020163729446,855.6023145046736,2,0.5781105521662382,0.7136306218003566,0,1,initial_access,0
data_exfil,4,5,37.77455044118646,1,0.2885311948491839,17.717505904376292,2,0.3372489097588401,0.5005711055642336,0,15,recon,2
policy_violation,2,3,41.073520917020126,1,0.0038897068732198,24.83910176251324,2,0.0622784100717119,0.1273501187112673,0,23,recon,1
failed_login_burst,5,2,17.462790476816195,4,0.0381192570666385,31.641985723179143,4,0.1195651270625846,0.1431128043983248,0,3,initial_access,1
policy_violation,4,2,25.085358637385784,62,0.7476668204932612,1427.1601499530243,1,0.4821577730901641,0.5641707737213761,1,8,initial_access,0
malware_detected,2,4,36.005630008088595,3,0.0513220889581095,2257.7744261716207,4,0.5220745658330943,0.8774416357367087,0,10,lateral_movement,2
malware_detected,3,2,14.736456980997012,5,0.0280176376722503,761.9045119365774,1,0.1188557126428671,0.4114197705018525,0,13,execution,1
malware_detected,4,2,35.49868362433413,3,0.3132466850987589,8.806075868143983,2,0.1336627473779819,0.7358730827525906,0,10,lateral_movement,2
data_exfil,3,3,53.60515040073241,35,0.5222520598172762,60.46393005919344,2,0.0396631703462295,0.7383744927987089,0,6,initial_access,2
privilege_escalation,2,2,30.25349209742052,1,0.1326870790167979,1088.8530506812288,2,0.505210309138945,0.3251720486346712,1,22,initial_access,0
failed_login_burst,5,4,26.58026412290132,1,0.0435379419209191,522.0448175983787,3,0.0614089102962038,0.5443719096196484,1,20,recon,2
suspicious_process,1,1,23.82268391089771,4,0.0026003822246978,59.263871157465545,4,0.1254634676643811,0.5286758108307621,1,12,lateral_movement,0
policy_violation,3,4,16.111488587342265,4,0.293399265943622,121.27687164454252,2,0.3784491532664084,0.3850324370148429,0,18,initial_access,1
data_exfil,2,4,62.9698876409925,3,0.0150245316822686,64.25621080424979,2,0.1287179127886114,0.0630527100557998,1,18,recon,1
failed_login_burst,3,2,21.344105021793165,0,0.0466040060822478,826.135284829452,4,0.2048325073181831,0.9271946764437868,0,11,execution,2
failed_login_burst,3,2,13.953906953273338,3,0.0288232294897938,1883.568191810037,4,0.1400826938956962,0.0867033055224962,0,20,exfiltration,1
failed_login_burst,2,3,27.656005843773908,7,0.0291359077773149,685.8985038579227,3,0.4042208544194865,0.6491445279915589,0,5,exfiltration,1
data_exfil,2,2,47.12381754772556,2,0.0896319260733727,1087.667178082956,2,0.0805559595232945,0.699683442709335,0,19,recon,2
malware_detected,4,5,5.331587333450012,3,0.0061216311497925,24.592793822972084,4,0.053421774962933,0.7339045526017037,0,19,lateral_movement,2
suspicious_process,2,2,17.262023619256684,34,1.0,32.27923248382864,4,0.4311802423676258,0.4597003944188535,0,22,recon,0
data_exfil,3,3,24.636959755610512,4,0.0008832896268552,560.0591318309957,4,0.0502239779025415,0.1553453963523577,0,8,initial_access,2
malware_detected,4,3,6.481025536764938,2,0.0952398961047348,680.4107848557433,3,0.1008899770549028,0.7458975674651855,0,19,initial_access,2
data_exfil,3,4,5.126277589229644,26,0.4278890655949021,22.448323713976208,4,0.1396736014322767,0.630545454841639,0,4,initial_access,2
data_exfil,4,1,0.1051653934778013,2,7.603394692057238e-05,2715.393654861387,2,0.4693692897668926,0.5487962062127066,0,3,initial_access,1
privilege_escalation,5,2,42.07589006134354,4,0.2338332486934639,859.4304204012599,3,0.3391160433707378,0.9122370976710082,0,3,initial_access,2
failed_login_burst,2,2,24.272006290495924,0,0.2033786920422443,115.58386344444352,3,0.309230974531986,0.788499761695919,1,16,initial_access,0
suspicious_process,1,4,27.12099647922512,5,0.2127302314787639,3.3083237894952053,4,0.2125545950533824,0.8287823772868634,0,20,execution,2
malware_detected,2,5,15.144955332477084,21,0.5298562161088165,17.555755741600372,3,0.2773455764625182,0.6250798318947326,0,3,execution,2
suspicious_process,2,4,5.93970555227051,2,0.0173237069156892,62.52062692643183,3,0.1354968123450607,0.0847434759126257,1,15,exfiltration,1
suspicious_process,5,2,35.67506711889577,5,0.0231901566740707,13.540287780154603,5,0.4998210492166527,0.4489485833870646,0,3,initial_access,1
failed_login_burst,5,2,58.6428640903803,3,0.0542738067729688,104.21159266648928,4,0.337420346548237,0.5618038673918608,0,4,recon,2
policy_violation,1,3,28.785788897366704,2,0.0215005471153022,17.83606615905692,5,0.5949678516573309,0.2816859341148199,0,23,execution,1
failed_login_burst,4,2,13.844542725608504,5,0.0242663425638549,81.62103188840364,4,0.0225030105139251,0.2985097131911331,0,4,initial_access,2
suspicious_process,3,3,6.159591641529157,5,0.2289474954923835,1142.5404619578349,3,0.1357940837697116,0.2238812738646447,0,6,recon,1
suspicious_process,3,1,10.46621020758737,2,0.0185168317330798,148.74414416400958,4,0.0156963155879417,0.7374173667029429,1,4,recon,1
data_exfil,2,1,46.89400840206213,3,0.124068009358125,948.1146812031844,2,0.5558456504461713,0.2442701070873089,0,1,lateral_movement,0
failed_login_burst,4,5,11.696191765581988,0,0.0135640740403064,45.052115434687295,2,0.5494577242917025,0.2315452338291607,0,12,execution,1
suspicious_process,2,3,17.760935414155007,6,0.1757143048549991,6.778601046080324,1,0.3141805139777304,0.550640621298023,0,21,recon,1
suspicious_process,4,2,10.317201858958573,55,0.7440680402145464,138.39544222108196,2,0.264347568303275,0.5602310637505278,0,3,lateral_movement,1
privilege_escalation,4,3,20.95368813852293,57,0.4139019755645062,77.01535892113868,3,0.4218330668333839,0.7087909680469651,1,11,lateral_movement,1
malware_detected,3,5,17.012475547935413,1,0.1862767306405344,73.5308527692966,2,0.5216346309329825,0.4314020978485842,0,0,recon,1
malware_detected,2,4,36.15078481276291,4,0.0492601433874931,169.98748527237856,3,0.5837174014850472,0.56459863519306,0,3,exfiltration,2
suspicious_process,3,2,2.4923919485582693,2,0.006757804458312,1750.2791635076712,2,0.27390039326929,0.3099919912434307,0,23,exfiltration,1
privilege_escalation,3,3,47.41852985868015,2,0.0269567494832913,1333.24818915256,4,0.2164181123691528,0.7948366316558237,0,12,lateral_movement,2
suspicious_process,3,4,32.358103455511994,1,0.0082882569738527,1686.369903528349,4,0.1134891149114976,0.5848643009298741,0,20,recon,1
failed_login_burst,4,2,14.920273480174473,2,0.2083599934431039,90.20949288474318,3,0.283767419223787,0.1932151417711207,1,6,initial_access,0
privilege_escalation,1,4,12.723366086158936,4,0.0048979616475979,1839.0191155107009,3,0.0654398937443047,0.4524550004052352,0,0,execution,2
data_exfil,4,5,11.001697233659192,3,0.1689409064816592,2649.4918899662475,2,0.5955781967957537,0.4741323175012076,1,4,lateral_movement,1
failed_login_burst,2,3,12.604702555150906,0,0.0247567473887789,18.94294856278458,3,0.107669568998565,0.254702350352967,0,17,initial_access,1
suspicious_process,1,1,22.05980223456466,2,0.0019525220165751,76.66621244580692,4,0.0839784722817436,0.4964121739891118,0,18,execution,1
privilege_escalation,1,3,18.1248128764286,3,0.0015083717873021,493.3185833123055,4,0.2023767737765492,0.2712934185690742,0,21,initial_access,0
failed_login_burst,2,2,52.59738778946597,3,0.1006913898842244,53.29178585634791,5,0.221649782678257,0.7128407083691446,0,6,recon,1
suspicious_process,5,3,16.131893852242474,3,0.0013300042806618,50.89449154598243,2,0.0100696190264583,0.5998644025102243,0,13,exfiltration,2
privilege_escalation,4,4,13.354246816300495,50,0.5048666982634447,27.62390800876709,1,0.3504697597466256,0.4180559302008889,0,18,recon,1
policy_violation,2,3,7.620322608938644,3,0.0193725641953871,1250.3828058331771,3,0.5336178184315139,0.1670980774181655,0,23,initial_access,0
suspicious_process,3,2,3.073042169174477,0,0.0749165028211181,61.91636362997895,2,0.0622174027430243,0.6146165189530984,0,5,initial_access,2
suspicious_process,2,3,56.97218175599903,1,0.3146319697018467,1224.9427749915324,3,0.5943794207305221,0.1081373823608261,0,14,lateral_movement,1
data_exfil,3,5,23.99350988190668,5,0.0253980876457491,5.647727014672137,3,0.5319061593024816,0.4434218004215186,0,9,execution,2
failed_login_burst,2,5,6.956992630302232,2,0.0417477000858945,41.87253003087424,2,0.1485932456922792,0.2812878837260185,0,1,execution,2
failed_login_burst,4,2,11.859211512944263,6,0.0164173505148243,58.32207233231894,2,0.2797910113886122,0.2602274966460023,0,20,recon,1
failed_login_burst,2,3,45.82512058381674,1,0.0314382785128354,14.848689877816192,2,0.5668781965321918,0.6160449279138593,0,12,execution,1
privilege_escalation,4,4,12.568252208207104,3,0.0941439655923513,765.1600409805008,2,0.4008173387659054,0.7096796013416375,0,5,recon,1
failed_login_burst,5,1,7.884339297416821,2,0.0679833774919747,157.61920511138712,2,0.0966886413052637,0.2030539474297351,1,6,lateral_movement,1
failed_login_burst,5,5,27.83032511871564,1,0.0648344292038158,92.41428467034685,3,0.3639762901703204,0.4753115890018869,0,5,exfiltration,2
failed_login_burst,2,4,28.892134847053867,0,0.1096167162349947,30.736182542142497,3,0.2542605343944576,0.5860744161830792,0,15,exfiltration,2
suspicious_process,2,4,24.78503825272625,7,0.0012883108399168,22.232736740243656,1,0.3161657757516328,0.0838632915948827,0,3,recon,1
privilege_escalation,3,4,14.63103296366482,0,0.0363666783755423,22.69562962969031,2,0.3886713391175708,0.42700190279389,1,2,recon,1
policy_violation,3,1,17.206445918803745,1,0.0036277721954716,23.438675988828773,2,0.2486529433599963,0.4479975934515962,0,18,lateral_movement,1
failed_login_burst,2,3,45.04291514961501,6,0.0926000681187664,954.965105569918,3,0.0382595331205084,0.2074718280320276,1,14,lateral_movement,1
failed_login_burst,2,3,26.028380679814585,3,0.0313605214427202,138.94554821640287,2,0.29116730079409,0.1534745405014232,0,4,exfiltration,1
failed_login_burst,4,3,76.2718056066403,3,0.1398526230451493,71.48856882224433,1,0.3180441374623909,0.7362148953716257,0,20,recon,1
policy_violation,2,4,7.338658073548296,5,0.0120979470112622,79.52506804607529,3,0.0527026727353827,0.3990297394666171,0,1,initial_access,2
malware_detected,3,2,3.912937364263533,5,0.1299683479840694,1144.1991101202352,3,0.1113519712032623,0.2510273290809075,0,9,lateral_movement,1
failed_login_burst,3,4,34.17422876583601,4,0.0016579745151861,14.140599762204944,2,0.5709956811793534,0.589611182248833,0,8,execution,1
failed_login_burst,3,3,11.547336186541644,6,0.1229393241651188,68.56242356354963,2,0.0896449844385212,0.1196584084440006,1,5,recon,0
malware_detected,2,3,14.464541468244455,7,0.0238582548510877,250.14598404541653,4,0.0850167366643758,0.6690996795724539,1,13,recon,2
suspicious_process,2,3,3.4858976040721377,1,0.0172871556899822,1309.4896999987154,3,0.321940024746484,0.728606144766026,0,3,initial_access,1
data_exfil,2,3,17.46710240150637,6,0.0834890918843164,1079.2364166655875,2,0.2722926090139446,0.5435764172023645,0,22,execution,2
malware_detected,2,2,7.640100197430693,1,0.0452815379006693,8.747282634284321,4,0.4271336463501988,0.6435452359026171,0,2,initial_access,1
privilege_escalation,3,2,32.0918122091765,1,0.0329904930291525,98.6074308028482,3,0.4254756046645437,0.7199604524370236,0,23,recon,1
suspicious_process,3,2,9.956734930559662,6,0.0432162720374034,68.97006821860954,3,0.4115316831706994,0.7904755390463374,1,15,recon,0
policy_violation,4,2,28.04307406448263,2,0.0722589711714286,116.88367514675063,2,0.4054147569237009,0.7728697112154519,0,10,lateral_movement,1
suspicious_process,2,3,16.595301158158907,8,0.0553916630359171,71.51004620211324,3,0.5126309075362403,0.1205173322743284,0,1,execution,1
failed_login_burst,3,2,31.06901034650047,3,0.0078043515519901,3.517497371976209,2,0.4728232477499366,0.5825336793899286,1,6,execution,0
failed_login_burst,4,3,9.395293062011076,38,0.3860158299401268,1900.2127190458696,3,0.5644204344947521,0.7806007358939138,0,7,lateral_movement,1
malware_detected,4,3,25.580023531987145,5,0.0812817299155293,48.35308247717607,3,0.478762577603635,0.4107363243342265,0,7,recon,1
failed_login_burst,2,3,29.70479469983806,1,0.0058627701687732,55.47147778203384,3,0.0830140099270647,0.4158473272207073,0,11,lateral_movement,1
policy_violation,4,2,3.6137432581778777,5,0.091186302568968,1373.5483318637978,4,0.525235301436068,0.4261120916215971,0,10,initial_access,1
privilege_escalation,2,1,9.481398288065009,7,0.0617649287518775,56.31437186577071,4,0.5039881933146384,0.6707322025071553,0,16,execution,1
policy_violation,4,3,32.16774130253647,2,0.3349070617765401,2058.1958697832965,5,0.0816087483188022,0.1751075338854315,0,23,execution,2
malware_detected,3,4,31.779276675120272,57,0.7024856870837093,11.252263965134215,4,0.1082125870650848,0.5000369816508121,0,19,initial_access,2
failed_login_burst,3,3,40.041746324389074,4,0.211594290963182,1008.2286942556656,2,0.0983528614892828,0.7970039633412932,0,6,lateral_movement,1
data_exfil,4,2,24.42135074417736,5,0.0039775829809294,1094.3520309561286,2,0.4595808567927518,0.1519666048875135,0,13,initial_access,1
malware_detected,1,3,18.36760463271638,7,0.0275926349102724,66.98086740984661,2,0.2713272277425539,0.3316164479833418,1,13,execution,1
privilege_escalation,2,3,36.94589333116101,1,0.1280711570447662,1017.803016740601,3,0.5997324929087251,0.5068148497477356,0,12,recon,1
failed_login_burst,2,4,24.53668889552403,6,0.0250772728640725,3.130799331498896,3,0.5603762240663196,0.1714011417728903,1,11,execution,0
privilege_escalation,2,2,12.39767764128672,5,0.0438802312056997,7.0222722590305935,3,0.2153261429162377,0.1685318645447951,1,1,initial_access,0
data_exfil,2,1,10.43405601239308,3,0.0816407426522346,136.8361050900492,2,0.2610803566742759,0.3359528687780199,0,7,lateral_movement,1
malware_detected,3,2,18.482079111114448,3,0.0177137759794943,1725.6225760321367,5,0.4288092890930098,0.8986290808592353,1,16,lateral_movement,1
malware_detected,2,1,39.67034902734126,2,0.0619615474780425,69.62640116583833,4,0.215790893617524,0.2590692666662621,0,22,recon,1
malware_detected,5,2,44.893839195197685,2,0.005620196560498,693.5382959154451,2,0.2586889461996272,0.8050190470952331,1,1,initial_access,1
data_exfil,2,4,9.564821094320427,2,0.1094083681596664,65.18962265083812,4,0.0544238791820781,0.5100682714758735,1,3,recon,2
malware_detected,3,2,42.01422258647652,0,7.891180251481991e-09,66.41445489463456,3,0.4950168471669156,0.5770508350194989,0,7,recon,1
suspicious_process,1,5,4.736672284644558,3,0.004291330812999,1005.8728091923302,3,0.2770382819825814,0.5758906582257873,1,18,execution,1
suspicious_process,2,2,56.08399447658756,1,0.1220540602907112,46.348038515513714,3,0.1064723678376156,0.4226934385976283,0,12,recon,1
policy_violation,3,2,22.004642671632404,3,0.0062084420010673,924.5901556084824,2,0.5572321642907518,0.0308387549774183,0,14,recon,0
malware_detected,2,5,31.152680441120328,1,0.1753152435290215,71.0269775356185,2,0.0800453255441936,0.712645168824866,0,19,recon,1
malware_detected,4,2,33.005097636590804,50,0.3004103839657863,666.5711702797212,3,0.5596561244291022,0.1832300230809724,0,10,lateral_movement,1
failed_login_burst,5,3,49.13539693732683,3,0.0038616264365446,68.57245829240266,3,0.0801106400318216,0.6891907949696734,0,2,execution,2
suspicious_process,2,3,21.909094765426985,6,0.0342968647536097,106.39273075323268,4,0.5543519022784348,0.2743512139816393,1,16,initial_access,0
policy_violation,4,3,7.433892076826895,3,0.3052345417470951,250.88060093107907,2,0.2593126865508918,0.5445829854832965,0,20,initial_access,1
privilege_escalation,2,4,22.038794508254,4,0.0026387506149803,770.0887102064394,2,0.0320467426283981,0.356171305411633,0,10,recon,2
failed_login_burst,3,1,48.16196208147577,4,0.0168760618379586,99.9117122468775,1,0.4790127382751862,0.424040410137193,0,6,recon,0
suspicious_process,2,2,2.1544122566514825,0,0.1136978250940266,12.725378858692984,3,0.3043240734128577,0.6170300449803503,0,8,initial_access,1
failed_login_burst,1,3,1.2296251432144194,1,0.0775922432951518,1408.772751655473,2,0.5729139007071993,0.7261454282438243,0,21,recon,0
policy_violation,4,2,70.40505988344351,3,0.1477391770927064,29.354096765254152,3,0.2070506804839524,0.4847869096176901,0,2,execution,2
privilege_escalation,2,1,31.182791033181424,1,0.0080621730212127,40.8930498147384,2,0.118234359261915,0.5299547980222159,0,13,recon,1
data_exfil,1,2,38.681331311837205,4,0.0589776526142537,1148.71915158019,4,0.427207994314611,0.9557064173815508,1,13,execution,1
malware_detected,1,5,27.65931415228759,5,0.059173993163532,83.34143667873018,2,0.4535214347117166,0.4820851117390459,1,13,recon,1
privilege_escalation,4,4,19.861449963041224,62,0.4818849238533529,1145.8364473456654,2,0.0186925374268729,0.5713058513094235,0,11,execution,2
suspicious_process,4,4,8.962867461465544,6,0.0185808271009149,13.204838959975776,2,0.1306846100107564,0.6558774758192761,1,5,exfiltration,1
privilege_escalation,2,1,15.628271588621237,3,0.0594741464312605,144.70394126764864,2,0.3697659442780834,0.6165593265872277,1,17,execution,1
suspicious_process,4,4,20.699253650821824,2,0.0026997898706508,755.706897631709,3,0.1438233948446444,0.3520458274873947,0,18,recon,1
policy_violation,3,2,15.894766638610696,4,0.1072206925455238,34.12742565361352,5,0.2592727669223382,0.6235237944017458,1,7,exfiltration,1
suspicious_process,4,3,1.602952043590506,3,0.1482479164143945,3.2601553561428243,3,0.2680406325276862,0.4112480993204902,0,19,exfiltration,2
privilege_escalation,2,2,12.191086440634011,1,0.013811934930485,1395.2987252046798,3,0.5332279747761508,0.7837858084969479,1,14,execution,1
suspicious_process,3,2,22.015339218135992,2,0.0164050027697436,12.599481854438352,4,0.3785658079449454,0.5694360668354572,1,10,lateral_movement,1
malware_detected,4,5,0.6026782065429357,2,0.0056355904526185,1.4829170250963983,4,0.2832760246214855,0.3457660888714982,1,19,execution,2
malware_detected,4,5,50.42374756811312,5,0.2166000037837986,744.6735837760233,3,0.0746227357634748,0.6640789317457055,0,16,recon,2
policy_violation,2,2,22.11534102616289,1,0.0549807324915503,24.143481086223847,2,0.4841479556691889,0.3946155299241371,0,18,initial_access,0
malware_detected,3,4,31.22752551141032,2,0.1237665814917822,77.09786109829096,2,0.223438170707336,0.5670145506682175,0,7,exfiltration,2
data_exfil,2,3,16.21925908690289,3,0.0528531597506929,36.71707870946834,2,0.2966090869974325,0.1344585215548757,0,21,recon,1
policy_violation,2,3,15.661956679895178,1,0.1682006361711824,45.432716218403066,3,0.4925194121658431,0.4995552203376924,1,5,lateral_movement,0
failed_login_burst,2,5,11.856904317601185,5,0.0162824047912659,20.292167207756968,3,0.2160612760079777,0.5040814343664929,1,1,initial_access,1
failed_login_burst,5,3,40.6839578192915,5,0.075827543455212,1749.3047995406475,2,0.0863559721652482,0.5978054048769351,0,6,recon,2
suspicious_process,3,3,39.72044675806577,3,0.0715722106993248,4.626304942286998,3,0.2324228612609059,0.7862434314930391,0,13,lateral_movement,1
suspicious_process,4,3,17.642494648773766,2,0.0015518962508206,21.982122212079283,2,0.3805440866190743,0.5689619367360358,1,12,execution,1
policy_violation,3,5,12.191197259072512,2,0.0272452644038591,33.895896378817135,2,0.0175843172835735,0.6103906186932038,0,16,lateral_movement,2
privilege_escalation,3,4,3.8594010156190297,7,0.0007510742118202,1686.546781640069,1,0.5534485614765767,0.5684314101575397,1,22,execution,1
suspicious_process,4,3,5.042555462294771,2,0.1231384635722187,44.47651259134299,2,0.2892672561710689,0.4148089662609699,1,13,initial_access,0
policy_violation,4,5,13.84522332606194,1,0.0243616973279123,1086.3947088941409,2,0.1467518580547566,0.4875524140606169,0,9,exfiltration,2
failed_login_burst,5,4,26.08726525687978,2,0.0247753415393164,736.2598751515649,4,0.1325529626142281,0.509979198971244,0,20,initial_access,2
suspicious_process,3,2,31.541977711298276,5,0.2781998317535556,37.82731766505341,3,0.4665184667680945,0.493493283741149,0,10,execution,1
data_exfil,1,4,7.845306685444532,3,0.1101045194161611,5.535808399975772,4,0.3749952119977432,0.6075603406252107,0,13,initial_access,2
malware_detected,4,5,7.373891794374381,1,0.0239133837552055,168.61998990671012,2,0.369260627799358,0.4305693784098154,1,15,recon,1
failed_login_burst,2,3,15.26431551311174,2,5.718110641547395e-06,97.47980857925324,4,0.4465723039148753,0.5157947612625124,0,1,execution,1
policy_violation,3,4,11.09273258824836,2,0.4535429709368075,84.9637279462443,3,0.2259507008171777,0.4138104805914604,1,8,execution,1
policy_violation,1,3,11.830174188550506,3,0.0621698497490699,16.211108469858594,3,0.2243994876268956,0.2720307786583134,0,17,recon,1
suspicious_process,1,2,13.649736251754636,2,0.0704839582119787,47.75651366046177,2,0.1161891077891734,0.4392592575632988,0,10,initial_access,2
privilege_escalation,4,2,17.1606123172906,3,0.1064254205109031,9.000190927973627,3,0.508333573872958,0.4247648161179104,0,7,recon,1
privilege_escalation,3,5,7.810742398137512,2,0.0060595491252527,1.6080266642037784,2,0.5805967230665785,0.1794957380188095,1,5,initial_access,1
failed_login_burst,4,2,32.643836543962,5,0.1266436610168907,33.44921299991372,2,0.2878440928167242,0.2878052560328331,1,2,execution,1
policy_violation,5,5,9.068125288586238,0,0.0281631902464459,43.506004168898194,3,0.4489951465535502,0.3204006724919531,0,9,execution,1
malware_detected,2,1,18.90268148467498,4,0.0248363059632442,2683.2134303482294,2,0.3814394034816566,0.8136548561827598,0,19,exfiltration,1
suspicious_process,1,4,14.789411739395684,1,0.1911998047709066,1541.6433231269536,2,0.0191803501159728,0.7889396708204757,1,2,execution,2
failed_login_burst,3,3,1.993705296222267,3,0.1663143757941658,166.6444188913051,4,0.3914373391560515,0.3614060218668741,0,5,exfiltration,1
failed_login_burst,3,2,7.144323856285531,1,0.0493689693794381,64.1340372412463,4,0.325496843522604,0.6279005458372448,0,5,execution,2
suspicious_process,2,5,12.211472625177846,3,0.06899787725129,4.062951095399455,4,0.4721075549506059,0.2522255649799532,0,5,execution,2
malware_detected,4,5,2.1501217835203,1,0.4154819528216151,70.82023342501881,4,0.0188973773958439,0.6354042195863759,0,2,recon,2
malware_detected,3,2,48.48095620514805,43,0.4440495167965055,12.849547401480518,4,0.2322628314683068,0.2569628300349439,0,14,recon,1
policy_violation,2,2,55.42731463912097,4,0.1053921533112568,1681.451257748632,3,0.5436717794279813,0.2567729649954533,0,21,exfiltration,1
failed_login_burst,4,2,3.254300374444491,3,0.1043303253084914,1315.0496503423792,3,0.128007578337246,0.3009441789209564,0,3,initial_access,1
failed_login_burst,3,5,1.8353194723394888,50,0.7505289052967198,28.81551055320171,2,0.2669547141260328,0.595018464460241,0,1,recon,1
privilege_escalation,3,5,3.726429509325557,2,0.0395264665954636,28.34522025191951,2,0.0750003832493929,0.1242199101187784,1,21,recon,1
privilege_escalation,2,2,3.848103493689428,4,0.311618594515312,1230.8835735456803,3,0.1044922116179159,0.8301647478838149,0,12,execution,2
malware_detected,3,2,41.39366183323682,1,0.1434772886131508,3.349818787381162,4,0.3265575545475511,0.2774977204751472,1,5,exfiltration,1
failed_login_burst,4,3,11.027482107329908,5,0.1700548195112089,31.332846573733917,2,0.0470230637449847,0.7379521907889091,1,5,execution,2
policy_violation,2,2,25.0478207392029,30,0.9597721991595154,342.1156488790261,1,0.2146560480924902,0.2381998088290194,1,8,initial_access,0
data_exfil,4,2,12.166154124596869,4,0.0736839903903994,96.59397657790612,4,0.3634889775882296,0.489171839586539,0,20,initial_access,2
privilege_escalation,2,3,45.94194698816317,2,0.0152663862421928,918.8979990239056,2,0.3501787671060409,0.2462188085944288,1,12,recon,0
suspicious_process,3,4,39.92348409558495,47,0.2507488140822917,16.761906144035574,3,0.0578454536988419,0.658978670950759,0,16,recon,2
privilege_escalation,3,3,18.548066704110006,3,0.0079315569329276,1416.0674360184858,4,0.4679059167229722,0.7215602539385011,1,10,initial_access,1
data_exfil,1,3,13.73451042363568,2,0.1096916679261451,988.5833462887422,1,0.3933904363095663,0.4083616954424519,1,13,initial_access,0
failed_login_burst,5,3,6.438734726870936,0,0.0624802806348204,80.99828923220447,4,0.3079350457396503,0.4993372134177136,0,9,recon,2
data_exfil,2,2,8.479148837219563,1,0.0915664675848533,157.02285843394037,2,0.3419198679152948,0.3341969573467266,0,7,initial_access,1
malware_detected,3,3,1.5910223374022228,1,0.1295752315747387,31.44028696445505,3,0.0490222819040309,0.5896515830825029,0,23,initial_access,2
suspicious_process,3,2,22.18913549054093,4,0.0118203403942102,201.3770083823677,5,0.4113162236236856,0.475220308307821,0,17,lateral_movement,1
policy_violation,3,3,28.40514287996892,0,0.3281520829915157,33.51040020816298,4,0.406358781780036,0.1960982833859382,0,16,initial_access,1
failed_login_burst,3,2,55.6420382917637,2,0.0228346222299558,0.4921899136966271,4,0.5736946431180767,0.6391245229092979,0,15,recon,1
