ts,symbol,weight
2018-01-05,EEM,0.08254689427526729
2018-01-05,EFA,0.12483880621727197
2018-01-05,GLD,0.0
2018-01-05,IWM,0.10625415971236127
2018-01-05,QQQ,0.1120191355831466
2018-01-05,SPY,0.16144770459559482
2018-01-05,TLT,0.10328456366285069
2018-01-05,USO,0.07418040969012113
2018-01-05,XLF,0.11278171776766648
2018-01-05,XLK,0.12264660849571976
2018-01-08,EEM,0.06862917731483481
2018-01-08,EFA,0.10388908607074113
2018-01-08,GLD,0.14358506504958551
2018-01-08,IWM,0.09059309335799592
2018-01-08,QQQ,0.09358901070975578
2018-01-08,SPY,0.14996870162495785
2018-01-08,TLT,0.08911169541089389
2018-01-08,USO,0.0629176551449398
2018-01-08,XLF,0.09418962099544528
2018-01-08,XLK,0.10352689432085006
2018-01-09,EEM,0.0709241816248471
2018-01-09,EFA,0.10689398207207323
2018-01-09,GLD,0.13666262243138036
2018-01-09,IWM,0.09198327736423936
2018-01-09,QQQ,0.09520448377516498
2018-01-09,SPY,0.15289193581881202
2018-01-09,TLT,0.08304944467165386
2018-01-09,USO,0.06365468676574663
2018-01-09,XLF,0.09475585402853216
2018-01-09,XLK,0.1039795314475504
2018-01-10,EEM,0.0764768410652553
2018-01-10,EFA,0.11757993342227568
2018-01-10,GLD,0.152971826622851
2018-01-10,IWM,0.10234431252872302
2018-01-10,QQQ,0.10651527820778746
2018-01-10,SPY,0.152971826622851
2018-01-10,TLT,0.0
2018-01-10,USO,0.07092881340304319
2018-01-10,XLF,0.10290919837185959
2018-01-10,XLK,0.11730196975535376
2018-01-11,EEM,0.07890000728369961
2018-01-11,EFA,0.1150060365082856
2018-01-11,GLD,0.1529233742891757
2018-01-11,IWM,0.09055809729952811
2018-01-11,QQQ,0.1058291310131393
2018-01-11,SPY,0.1529233742891757
2018-01-11,TLT,0.0
2018-01-11,USO,0.07957413259728595
2018-01-11,XLF,0.10721282516917525
2018-01-11,XLK,0.11707302155053481
2018-01-12,EEM,0.07906435415641222
2018-01-12,EFA,0.10851706362566214
2018-01-12,GLD,0.14952569055443835
2018-01-12,IWM,0.0899769922257205
2018-01-12,QQQ,0.10302260201532557
2018-01-12,SPY,0.15114989745975455
2018-01-12,TLT,0.0
2018-01-12,USO,0.08480392360056711
2018-01-12,XLF,0.11946736096298462
2018-01-12,XLK,0.11447211539913495
2018-01-16,EEM,0.08091958057588737
2018-01-16,EFA,0.11261555920543515
2018-01-16,GLD,0.1509080332395438
2018-01-16,IWM,0.08776057349481528
2018-01-16,QQQ,0.10159767221228162
2018-01-16,SPY,0.1509080332395438
2018-01-16,TLT,0.0
2018-01-16,USO,0.0779009781697632
2018-01-16,XLF,0.12527410166094916
2018-01-16,XLK,0.11211546820178064
2018-01-17,EEM,0.08056367784633121
2018-01-17,EFA,0.11614089068630261
2018-01-17,GLD,0.1361963684116159
2018-01-17,IWM,0.09486714219185635
2018-01-17,QQQ,0.1053308298694971
2018-01-17,SPY,0.15548492090731644
2018-01-17,TLT,0.0
2018-01-17,USO,0.08004468843784336
2018-01-17,XLF,0.12649889644177947
2018-01-17,XLK,0.10487258520745749
2018-01-18,EEM,0.08065647779040583
2018-01-18,EFA,0.12173104325100785
2018-01-18,GLD,0.13087203962765245
2018-01-18,IWM,0.09763721980937665
2018-01-18,QQQ,0.10412251921822549
2018-01-18,SPY,0.15266927839373412
2018-01-18,TLT,0.0
2018-01-18,USO,0.07867151820580157
2018-01-18,XLF,0.12753830132517627
2018-01-18,XLK,0.1061016023786199
2018-01-19,EEM,0.10235663546981863
2018-01-19,EFA,0.1429126424805381
2018-01-19,GLD,0.12251176270261814
2018-01-19,IWM,0.08850986090075719
2018-01-19,QQQ,0.10229533223687973
2018-01-19,SPY,0.1429126424805381
2018-01-19,TLT,0.0
2018-01-19,USO,0.0717759306214233
2018-01-19,XLF,0.12239497842794522
2018-01-19,XLK,0.10433021467948163
2018-01-22,EEM,0.1039661614140394
2018-01-22,EFA,0.14375803360585548
2018-01-22,GLD,0.12314254628344054
2018-01-22,IWM,0.08845367600335186
2018-01-22,QQQ,0.09982348913815005
2018-01-22,SPY,0.14375803360585548
2018-01-22,TLT,0.0
2018-01-22,USO,0.07256340761389356
2018-01-22,XLF,0.12281690355097918
2018-01-22,XLK,0.10171774878443447
2018-01-23,EEM,0.10392121489494988
2018-01-23,EFA,0.14348085464422597
2018-01-23,GLD,0.12249610061983332
2018-01-23,IWM,0.08831738827015348
2018-01-23,QQQ,0.09884510173637336
2018-01-23,SPY,0.14348085464422597
2018-01-23,TLT,0.0
2018-01-23,USO,0.0702320062651229
2018-01-23,XLF,0.1259944854905536
2018-01-23,XLK,0.10323199343456128
2018-01-24,EEM,0.10641068116097673
2018-01-24,EFA,0.14690183912940924
2018-01-24,GLD,0.11626793345010303
2018-01-24,IWM,0.08798448497464206
2018-01-24,QQQ,0.09623105546824261
2018-01-24,SPY,0.14690183912940924
2018-01-24,TLT,0.0
2018-01-24,USO,0.0682614886858247
2018-01-24,XLF,0.13242281494939606
2018-01-24,XLK,0.09861786305199632
2018-01-25,EEM,0.10612367313024627
2018-01-25,EFA,0.1461576340717505
2018-01-25,GLD,0.10872142180724875
2018-01-25,IWM,0.08751276531032003
2018-01-25,QQQ,0.09975554880594463
2018-01-25,SPY,0.1461576340717505
2018-01-25,TLT,0.0
2018-01-25,USO,0.06945777410185523
2018-01-25,XLF,0.13329014554725205
2018-01-25,XLK,0.10282340315363209
2018-01-26,EEM,0.10393008735404446
2018-01-26,EFA,0.14987534882270248
2018-01-26,GLD,0.11140963707101223
2018-01-26,IWM,0.0900225970140178
2018-01-26,QQQ,0.09548693333323476
2018-01-26,SPY,0.14726878247017858
2018-01-26,TLT,0.0
2018-01-26,USO,0.07068182601234929
2018-01-26,XLF,0.13545210127199817
2018-01-26,XLK,0.09587268665046231
2018-01-29,EEM,0.09151649133329125
2018-01-29,EFA,0.14078226463412208
2018-01-29,GLD,0.1177133591063273
2018-01-29,IWM,0.09628052728936415
2018-01-29,QQQ,0.10060517638775819
2018-01-29,SPY,0.14373684758773966
2018-01-29,TLT,0.0
2018-01-29,USO,0.07274579934058271
2018-01-29,XLF,0.13979407261144491
2018-01-29,XLK,0.09682546170936972
2018-01-30,EEM,0.08760675544184587
2018-01-30,EFA,0.13630431396853276
2018-01-30,GLD,0.12632802238524765
2018-01-30,IWM,0.1026852131497975
2018-01-30,QQQ,0.10616682439188448
2018-01-30,SPY,0.13739645514392448
2018-01-30,TLT,0.0
2018-01-30,USO,0.07104806559425711
2018-01-30,XLF,0.13158802411107198
2018-01-30,XLK,0.1008763258134382
2018-01-31,EEM,0.09145186385290995
2018-01-31,EFA,0.13281263046443909
2018-01-31,GLD,0.13050058343144086
2018-01-31,IWM,0.10032095554181636
2018-01-31,QQQ,0.11399319567712886
2018-01-31,SPY,0.13441485638601597
2018-01-31,TLT,0.0
2018-01-31,USO,0.06844039090144798
2018-01-31,XLF,0.1276323966687524
2018-01-31,XLK,0.10043312707604846
2018-02-01,EEM,0.0855546835500492
2018-02-01,EFA,0.13501827852527676
2018-02-01,GLD,0.13295627934500143
2018-02-01,IWM,0.10113368986170801
2018-02-01,QQQ,0.10961005448937838
2018-02-01,SPY,0.13651347162195046
2018-02-01,TLT,0.0
2018-02-01,USO,0.07048560237013
2018-02-01,XLF,0.12573968399386476
2018-02-01,XLK,0.102988256242641
2018-02-02,EEM,0.08797694269253956
2018-02-02,EFA,0.13254960113617725
2018-02-02,GLD,0.14647999002731235
2018-02-02,IWM,0.1084340549181849
2018-02-02,QQQ,0.11067742594059245
2018-02-02,SPY,0.123220610989645
2018-02-02,TLT,0.0
2018-02-02,USO,0.08218796051159456
2018-02-02,XLF,0.11632979424689897
2018-02-02,XLK,0.09214361953705508
2018-02-05,EEM,0.08242522307072964
2018-02-05,EFA,0.0920634593499632
2018-02-05,GLD,0.16839084955186642
2018-02-05,IWM,0.08887448790030084
2018-02-05,QQQ,0.0883534394499412
2018-02-05,SPY,0.08947224354178927
2018-02-05,TLT,0.0
2018-02-05,USO,0.08656768786582707
2018-02-05,XLF,0.07602176227293297
2018-02-05,XLK,0.07896922237916053
2018-02-06,EEM,0.07105381040514888
2018-02-06,EFA,0.08506337493912608
2018-02-06,GLD,0.15703324802254348
2018-02-06,IWM,0.08612408913446681
2018-02-06,QQQ,0.07895986290495817
2018-02-06,SPY,0.08321875571429828
2018-02-06,TLT,0.0
2018-02-06,USO,0.08606985881003348
2018-02-06,XLF,0.07278804070710071
2018-02-06,XLK,0.07070084752341213
2018-02-07,EEM,0.06447609889620447
2018-02-07,EFA,0.08394045366150243
2018-02-07,GLD,0.15696935296795356
2018-02-07,IWM,0.08602587619302261
2018-02-07,QQQ,0.0772387671292091
2018-02-07,SPY,0.08310090568906604
2018-02-07,TLT,0.0
2018-02-07,USO,0.08003255983885249
2018-02-07,XLF,0.07331970452499896
2018-02-07,XLK,0.06961269553754257
2018-02-08,EEM,0.059014002731793365
2018-02-08,EFA,0.07715450056473266
2018-02-08,GLD,0.15727052364336325
2018-02-08,IWM,0.0771293223970785
2018-02-08,QQQ,0.0642513485484659
2018-02-08,SPY,0.07040971004678724
2018-02-08,TLT,0.0
2018-02-08,USO,0.07633396219835666
2018-02-08,XLF,0.06161511398864068
2018-02-08,XLK,0.060154259950376446
2018-02-09,EEM,0.05778207714711614
2018-02-09,EFA,0.07762514759102793
2018-02-09,GLD,0.15808287944636143
2018-02-09,IWM,0.08002636138009353
2018-02-09,QQQ,0.06251514582866931
2018-02-09,SPY,0.06876299131605108
2018-02-09,TLT,0.0
2018-02-09,USO,0.07398490589268338
2018-02-09,XLF,0.059531196834317755
2018-02-09,XLK,0.057017249681622015
2018-02-12,EEM,0.05698838023516445
2018-02-12,EFA,0.07595654723360533
2018-02-12,GLD,0.17119562138516864
2018-02-12,IWM,0.07881081957979365
2018-02-12,QQQ,0.06092006504168712
2018-02-12,SPY,0.06724945848560546
2018-02-12,TLT,0.0
2018-02-12,USO,0.07640041228520883
2018-02-12,XLF,0.05888023575036083
2018-02-12,XLK,0.05567961157916966
2018-02-13,EEM,0.05661830031134187
2018-02-13,EFA,0.07598381363626598
2018-02-13,GLD,0.16751346947501514
2018-02-13,IWM,0.07965602332329
2018-02-13,QQQ,0.06071240874055116
2018-02-13,SPY,0.06712137411384829
2018-02-13,TLT,0.0
2018-02-13,USO,0.07659956608332935
2018-02-13,XLF,0.058721538373363996
2018-02-13,XLK,0.05565077571477603
2018-02-14,EEM,0.05471470945441368
2018-02-14,EFA,0.07275075956919676
2018-02-14,GLD,0.14848850801979496
2018-02-14,IWM,0.07671894990268784
2018-02-14,QQQ,0.05948300015799465
2018-02-14,SPY,0.06640909657104668
2018-02-14,TLT,0.0
2018-02-14,USO,0.06938468765991508
2018-02-14,XLF,0.056373226999885215
2018-02-14,XLK,0.055194800282788156
2018-02-15,EEM,0.05313599815144896
2018-02-15,EFA,0.0721863771817742
2018-02-15,GLD,0.14922723451803885
2018-02-15,IWM,0.07544600200953167
2018-02-15,QQQ,0.057850135143290835
2018-02-15,SPY,0.06512822425833474
2018-02-15,TLT,0.0
2018-02-15,USO,0.06789560619910098
2018-02-15,XLF,0.05622692323242792
2018-02-15,XLK,0.05380238517980037
2018-02-16,EEM,0.060033722399388915
2018-02-16,EFA,0.08134764328696523
2018-02-16,GLD,0.1675744261883941
2018-02-16,IWM,0.0
2018-02-16,QQQ,0.06503599820133202
2018-02-16,SPY,0.07348029978138565
2018-02-16,TLT,0.0
2018-02-16,USO,0.07616833461878741
2018-02-16,XLF,0.06352480956861249
2018-02-16,XLK,0.060538498045992824
2018-02-20,EEM,0.05961580596657127
2018-02-20,EFA,0.08134454931676498
2018-02-20,GLD,0.15386403396311324
2018-02-20,IWM,0.0
2018-02-20,QQQ,0.06562884559127201
2018-02-20,SPY,0.0739934956835697
2018-02-20,TLT,0.0
2018-02-20,USO,0.07642304345088834
2018-02-20,XLF,0.0638964573728903
2018-02-20,XLK,0.06095055967608384
2018-02-21,EEM,0.059775482724382406
2018-02-21,EFA,0.08163838876015721
2018-02-21,GLD,0.15457074335888413
2018-02-21,IWM,0.0
2018-02-21,QQQ,0.06604647615951192
2018-02-21,SPY,0.07406140483202868
2018-02-21,TLT,0.0
2018-02-21,USO,0.07848520599703823
2018-02-21,XLF,0.06388754092985599
2018-02-21,XLK,0.06094811779263239
2018-02-22,EEM,0.0687763994178175
2018-02-22,EFA,0.0
2018-02-22,GLD,0.187709394207363
2018-02-22,IWM,0.0
2018-02-22,QQQ,0.07564937329356673
2018-02-22,SPY,0.08456678122591961
2018-02-22,TLT,0.0
2018-02-22,USO,0.08732502215962817
2018-02-22,XLF,0.07315978411211281
2018-02-22,XLK,0.06983988341834678
2018-02-23,EEM,0.07830020940469007
2018-02-23,EFA,0.0
2018-02-23,GLD,0.22268247437142558
2018-02-23,IWM,0.0
2018-02-23,QQQ,0.0853908248819906
2018-02-23,SPY,0.0
2018-02-23,TLT,0.0
2018-02-23,USO,0.10036259933643352
2018-02-23,XLF,0.08367020333617972
2018-02-23,XLK,0.07915343238118788
2018-02-26,EEM,0.07888508326631548
2018-02-26,EFA,0.0
2018-02-26,GLD,0.22183936556073414
2018-02-26,IWM,0.0
2018-02-26,QQQ,0.08576193841355136
2018-02-26,SPY,0.0
2018-02-26,TLT,0.0
2018-02-26,USO,0.10199116134161124
2018-02-26,XLF,0.08256850048036865
2018-02-26,XLK,0.0791825007799131
2018-02-27,EEM,0.07624935188506468
2018-02-27,EFA,0.0
2018-02-27,GLD,0.21448396563694994
2018-02-27,IWM,0.0
2018-02-27,QQQ,0.08496476298723676
2018-02-27,SPY,0.0
2018-02-27,TLT,0.0
2018-02-27,USO,0.10041638080465876
2018-02-27,XLF,0.08221216397140682
2018-02-27,XLK,0.07908493782925266
2018-02-28,EEM,0.0
2018-02-28,EFA,0.0
2018-02-28,GLD,0.25
2018-02-28,IWM,0.0
2018-02-28,QQQ,0.1276834722334353
2018-02-28,SPY,0.0
2018-02-28,TLT,0.0
2018-02-28,USO,0.1474923837718105
2018-02-28,XLF,0.0
2018-02-28,XLK,0.1188679673965257
2018-03-01,EEM,0.0
2018-03-01,EFA,0.0
2018-03-01,GLD,0.25
2018-03-01,IWM,0.0
2018-03-01,QQQ,0.1257040064631644
2018-03-01,SPY,0.0
2018-03-01,TLT,0.0
2018-03-01,USO,0.14850402137671556
2018-03-01,XLF,0.0
2018-03-01,XLK,0.0
2018-03-02,EEM,0.0
2018-03-02,EFA,0.0
2018-03-02,GLD,0.25
2018-03-02,IWM,0.0
2018-03-02,QQQ,0.12533043370301142
2018-03-02,SPY,0.0
2018-03-02,TLT,0.0
2018-03-02,USO,0.0
2018-03-02,XLF,0.0
2018-03-02,XLK,0.0
2018-03-05,EEM,0.0
2018-03-05,EFA,0.0
2018-03-05,GLD,0.25
2018-03-05,IWM,0.0
2018-03-05,QQQ,0.12804064349929278
2018-03-05,SPY,0.0
2018-03-05,TLT,0.0
2018-03-05,USO,0.0
2018-03-05,XLF,0.0
2018-03-05,XLK,0.0
2018-03-06,EEM,0.0
2018-03-06,EFA,0.0
2018-03-06,GLD,0.25
2018-03-06,IWM,0.0
2018-03-06,QQQ,0.14827866756032249
2018-03-06,SPY,0.0
2018-03-06,TLT,0.0
2018-03-06,USO,0.0
2018-03-06,XLF,0.0
2018-03-06,XLK,0.14369429681547305
2018-03-07,EEM,0.0
2018-03-07,EFA,0.0
2018-03-07,GLD,0.25
2018-03-07,IWM,0.0
2018-03-07,QQQ,0.1572957318320164
2018-03-07,SPY,0.0
2018-03-07,TLT,0.0
2018-03-07,USO,0.0
2018-03-07,XLF,0.0
2018-03-07,XLK,0.15313206888516437
2018-03-08,EEM,0.0
2018-03-08,EFA,0.0
2018-03-08,GLD,0.25
2018-03-08,IWM,0.0
2018-03-08,QQQ,0.16150560904392694
2018-03-08,SPY,0.0
2018-03-08,TLT,0.0
2018-03-08,USO,0.0
2018-03-08,XLF,0.0
2018-03-08,XLK,0.15732726606838973
2018-03-09,EEM,0.0
2018-03-09,EFA,0.0
2018-03-09,GLD,0.25
2018-03-09,IWM,0.0
2018-03-09,QQQ,0.21972746916277705
2018-03-09,SPY,0.0
2018-03-09,TLT,0.0
2018-03-09,USO,0.0
2018-03-09,XLF,0.0
2018-03-09,XLK,0.20929942162599038
2018-03-12,EEM,0.0
2018-03-12,EFA,0.0
2018-03-12,GLD,0.0
2018-03-12,IWM,0.0
2018-03-12,QQQ,0.22622375243918583
2018-03-12,SPY,0.0
2018-03-12,TLT,0.0
2018-03-12,USO,0.0
2018-03-12,XLF,0.0
2018-03-12,XLK,0.22461507040436465
2018-03-13,EEM,0.0
2018-03-13,EFA,0.0
2018-03-13,GLD,0.0
2018-03-13,IWM,0.0
2018-03-13,QQQ,0.21800584188693453
2018-03-13,SPY,0.0
2018-03-13,TLT,0.0
2018-03-13,USO,0.0
2018-03-13,XLF,0.20743574599695674
2018-03-13,XLK,0.22039025857933042
2018-03-14,EEM,0.0
2018-03-14,EFA,0.0
2018-03-14,GLD,0.0
2018-03-14,IWM,0.0
2018-03-14,QQQ,0.21735219780992218
2018-03-14,SPY,0.0
2018-03-14,TLT,0.0
2018-03-14,USO,0.0
2018-03-14,XLF,0.20117634615840954
2018-03-14,XLK,0.21941358752999554
2018-03-15,EEM,0.0
2018-03-15,EFA,0.0
2018-03-15,GLD,0.0
2018-03-15,IWM,0.0
2018-03-15,QQQ,0.22848290483751127
2018-03-15,SPY,0.0
2018-03-15,TLT,0.0
2018-03-15,USO,0.0
2018-03-15,XLF,0.22370394981618372
2018-03-15,XLK,0.23047722805995752
2018-03-16,EEM,0.0
2018-03-16,EFA,0.0
2018-03-16,GLD,0.0
2018-03-16,IWM,0.25
2018-03-16,QQQ,0.2426556248265529
2018-03-16,SPY,0.0
2018-03-16,TLT,0.0
2018-03-16,USO,0.0
2018-03-16,XLF,0.0
2018-03-16,XLK,0.24480337261122626
2018-03-19,EEM,0.0
2018-03-19,EFA,0.0
2018-03-19,GLD,0.0
2018-03-19,IWM,0.25
2018-03-19,QQQ,0.21369681959054132
2018-03-19,SPY,0.0
2018-03-19,TLT,0.0
2018-03-19,USO,0.0
2018-03-19,XLF,0.0
2018-03-19,XLK,0.2202588523173188
2018-03-20,EEM,0.0
2018-03-20,EFA,0.0
2018-03-20,GLD,0.0
2018-03-20,IWM,0.25
2018-03-20,QQQ,0.21348179473271095
2018-03-20,SPY,0.0
2018-03-20,TLT,0.0
2018-03-20,USO,0.0
2018-03-20,XLF,0.0
2018-03-20,XLK,0.2201857372575529
2018-03-21,EEM,0.0
2018-03-21,EFA,0.0
2018-03-21,GLD,0.0
2018-03-21,IWM,0.25
2018-03-21,QQQ,0.21291357258289903
2018-03-21,SPY,0.0
2018-03-21,TLT,0.0
2018-03-21,USO,0.0
2018-03-21,XLF,0.0
2018-03-21,XLK,0.22044208858521389
2018-03-22,EEM,0.0
2018-03-22,EFA,0.0
2018-03-22,GLD,0.0
2018-03-22,IWM,0.22145678598747168
2018-03-22,QQQ,0.19050743792681848
2018-03-22,SPY,0.0
2018-03-22,TLT,0.0
2018-03-22,USO,0.0
2018-03-22,XLF,0.0
2018-03-22,XLK,0.19392796463802664
2018-03-23,EEM,0.0
2018-03-23,EFA,0.0
2018-03-23,GLD,0.0
2018-03-23,IWM,0.20945661440162439
2018-03-23,QQQ,0.18698909955238968
2018-03-23,SPY,0.0
2018-03-23,TLT,0.0
2018-03-23,USO,0.0
2018-03-23,XLF,0.0
2018-03-23,XLK,0.19057823171174706
2018-03-26,EEM,0.0
2018-03-26,EFA,0.0
2018-03-26,GLD,0.0
2018-03-26,IWM,0.19273143805445558
2018-03-26,QQQ,0.15738611005115477
2018-03-26,SPY,0.0
2018-03-26,TLT,0.0
2018-03-26,USO,0.0
2018-03-26,XLF,0.0
2018-03-26,XLK,0.1597253359161044
2018-03-27,EEM,0.0
2018-03-27,EFA,0.0
2018-03-27,GLD,0.0
2018-03-27,IWM,0.18772711004793005
2018-03-27,QQQ,0.14494277094622518
2018-03-27,SPY,0.0
2018-03-27,TLT,0.0
2018-03-27,USO,0.0
2018-03-27,XLF,0.0
2018-03-27,XLK,0.14654479666527842
2018-03-28,EEM,0.0
2018-03-28,EFA,0.0
2018-03-28,GLD,0.0
2018-03-28,IWM,0.19522909563210417
2018-03-28,QQQ,0.14409595844331305
2018-03-28,SPY,0.0
2018-03-28,TLT,0.0
2018-03-28,USO,0.0
2018-03-28,XLF,0.0
2018-03-28,XLK,0.1465985165756965
2018-03-29,EEM,0.0
2018-03-29,EFA,0.0
2018-03-29,GLD,0.0
2018-03-29,IWM,0.19244010760907754
2018-03-29,QQQ,0.14133609246561735
2018-03-29,SPY,0.0
2018-03-29,TLT,0.0
2018-03-29,USO,0.1617418567831865
2018-03-29,XLF,0.0
2018-03-29,XLK,0.14303070749264407
2018-04-02,EEM,0.0
2018-04-02,EFA,0.0
2018-04-02,GLD,0.0
2018-04-02,IWM,0.183174204882669
2018-04-02,QQQ,0.13447594925054518
2018-04-02,SPY,0.0
2018-04-02,TLT,0.0
2018-04-02,USO,0.1477922667971478
2018-04-02,XLF,0.0
2018-04-02,XLK,0.1386615648917793
2018-04-03,EEM,0.0
2018-04-03,EFA,0.0
2018-04-03,GLD,0.0
2018-04-03,IWM,0.17949128499458555
2018-04-03,QQQ,0.13442366051617982
2018-04-03,SPY,0.0
2018-04-03,TLT,0.0
2018-04-03,USO,0.15161306984517722
2018-04-03,XLF,0.0
2018-04-03,XLK,0.13876246343724796
2018-04-04,EEM,0.0
2018-04-04,EFA,0.0
2018-04-04,GLD,0.0
2018-04-04,IWM,0.14259205792505925
2018-04-04,QQQ,0.10505507051769317
2018-04-04,SPY,0.0
2018-04-04,TLT,0.25
2018-04-04,USO,0.12137640584565634
2018-04-04,XLF,0.0
2018-04-04,XLK,0.10870656322016439
2018-04-05,EEM,0.0
2018-04-05,EFA,0.0
2018-04-05,GLD,0.0
2018-04-05,IWM,0.17849996153863146
2018-04-05,QQQ,0.0
2018-04-05,SPY,0.0
2018-04-05,TLT,0.25
2018-04-05,USO,0.15773781795702108
2018-04-05,XLF,0.0
2018-04-05,XLK,0.13610852053767888
2018-04-06,EEM,0.0
2018-04-06,EFA,0.0
2018-04-06,GLD,0.0
2018-04-06,IWM,0.17036610618055203
2018-04-06,QQQ,0.0
2018-04-06,SPY,0.0
2018-04-06,TLT,0.25
2018-04-06,USO,0.15127690968842114
2018-04-06,XLF,0.0
2018-04-06,XLK,0.0
2018-04-09,EEM,0.0
2018-04-09,EFA,0.0
2018-04-09,GLD,0.0
2018-04-09,IWM,0.17794190440720062
2018-04-09,QQQ,0.0
2018-04-09,SPY,0.0
2018-04-09,TLT,0.25
2018-04-09,USO,0.15523749416507385
2018-04-09,XLF,0.0
2018-04-09,XLK,0.0
2018-04-10,EEM,0.0
2018-04-10,EFA,0.0
2018-04-10,GLD,0.25
2018-04-10,IWM,0.16803930937086428
2018-04-10,QQQ,0.0
2018-04-10,SPY,0.0
2018-04-10,TLT,0.25
2018-04-10,USO,0.13923753624160765
2018-04-10,XLF,0.0
2018-04-10,XLK,0.0
2018-04-11,EEM,0.0
2018-04-11,EFA,0.0
2018-04-11,GLD,0.25
2018-04-11,IWM,0.1679402627046688
2018-04-11,QQQ,0.0
2018-04-11,SPY,0.0
2018-04-11,TLT,0.25
2018-04-11,USO,0.14045018407408189
2018-04-11,XLF,0.0
2018-04-11,XLK,0.0
2018-04-12,EEM,0.0
2018-04-12,EFA,0.0
2018-04-12,GLD,0.25
2018-04-12,IWM,0.16687995949179588
2018-04-12,QQQ,0.0
2018-04-12,SPY,0.0
2018-04-12,TLT,0.25
2018-04-12,USO,0.14048277361174052
2018-04-12,XLF,0.0
2018-04-12,XLK,0.0
2018-04-13,EEM,0.0
2018-04-13,EFA,0.0
2018-04-13,GLD,0.25
2018-04-13,IWM,0.0
2018-04-13,QQQ,0.0
2018-04-13,SPY,0.0
2018-04-13,TLT,0.25
2018-04-13,USO,0.1403938652897066
2018-04-13,XLF,0.0
2018-04-13,XLK,0.0
2018-04-16,EEM,0.0
2018-04-16,EFA,0.0
2018-04-16,GLD,0.25
2018-04-16,IWM,0.0
2018-04-16,QQQ,0.0
2018-04-16,SPY,0.0
2018-04-16,TLT,0.25
2018-04-16,USO,0.13905424666597696
2018-04-16,XLF,0.0
2018-04-16,XLK,0.0
2018-04-17,EEM,0.0
2018-04-17,EFA,0.0
2018-04-17,GLD,0.25
2018-04-17,IWM,0.0
2018-04-17,QQQ,0.0
2018-04-17,SPY,0.0
2018-04-17,TLT,0.25
2018-04-17,USO,0.13917787933981496
2018-04-17,XLF,0.0
2018-04-17,XLK,0.0
2018-04-18,EEM,0.0
2018-04-18,EFA,0.0
2018-04-18,GLD,0.25
2018-04-18,IWM,0.0
2018-04-18,QQQ,0.0
2018-04-18,SPY,0.0
2018-04-18,TLT,0.25
2018-04-18,USO,0.1315284073189078
2018-04-18,XLF,0.0
2018-04-18,XLK,0.0
2018-04-19,EEM,0.0
2018-04-19,EFA,0.0
2018-04-19,GLD,0.25
2018-04-19,IWM,0.0
2018-04-19,QQQ,0.0
2018-04-19,SPY,0.0
2018-04-19,TLT,0.25
2018-04-19,USO,0.13730623998628358
2018-04-19,XLF,0.0
2018-04-19,XLK,0.0
2018-04-20,EEM,0.0
2018-04-20,EFA,0.0
2018-04-20,GLD,0.25
2018-04-20,IWM,0.0
2018-04-20,QQQ,0.0
2018-04-20,SPY,0.0
2018-04-20,TLT,0.25
2018-04-20,USO,0.14206631280751908
2018-04-20,XLF,0.0
2018-04-20,XLK,0.0
2018-04-23,EEM,0.0
2018-04-23,EFA,0.0
2018-04-23,GLD,0.25
2018-04-23,IWM,0.0
2018-04-23,QQQ,0.0
2018-04-23,SPY,0.0
2018-04-23,TLT,0.25
2018-04-23,USO,0.14782938586817196
2018-04-23,XLF,0.0
2018-04-23,XLK,0.0
2018-04-24,EEM,0.0
2018-04-24,EFA,0.0
2018-04-24,GLD,0.25
2018-04-24,IWM,0.0
2018-04-24,QQQ,0.0
2018-04-24,SPY,0.0
2018-04-24,TLT,0.25
2018-04-24,USO,0.14338162824982106
2018-04-24,XLF,0.0
2018-04-24,XLK,0.0
2018-04-25,EEM,0.0
2018-04-25,EFA,0.25
2018-04-25,GLD,0.25
2018-04-25,IWM,0.0
2018-04-25,QQQ,0.0
2018-04-25,SPY,0.0
2018-04-25,TLT,0.25
2018-04-25,USO,0.1453295431462922
2018-04-25,XLF,0.0
2018-04-25,XLK,0.0
2018-04-26,EEM,0.0
2018-04-26,EFA,0.25
2018-04-26,GLD,0.25
2018-04-26,IWM,0.0
2018-04-26,QQQ,0.0
2018-04-26,SPY,0.0
2018-04-26,TLT,0.25
2018-04-26,USO,0.14577344434748382
2018-04-26,XLF,0.0
2018-04-26,XLK,0.0
2018-04-27,EEM,0.0
2018-04-27,EFA,0.25
2018-04-27,GLD,0.25
2018-04-27,IWM,0.0
2018-04-27,QQQ,0.0
2018-04-27,SPY,0.0
2018-04-27,TLT,0.25
2018-04-27,USO,0.1453590985643962
2018-04-27,XLF,0.0
2018-04-27,XLK,0.0
2018-04-30,EEM,0.0
2018-04-30,EFA,0.25
2018-04-30,GLD,0.25
2018-04-30,IWM,0.0
2018-04-30,QQQ,0.0
2018-04-30,SPY,0.0
2018-04-30,TLT,0.25
2018-04-30,USO,0.1595916011934637
2018-04-30,XLF,0.0
2018-04-30,XLK,0.0
2018-05-01,EEM,0.0
2018-05-01,EFA,0.22869447304242466
2018-05-01,GLD,0.22869447304242466
2018-05-01,IWM,0.2009186865612384
2018-05-01,QQQ,0.0
2018-05-01,SPY,0.0
2018-05-01,TLT,0.22869447304242466
